,judge,question,reference,answer,score
1203,google-gemma,In what ways might international measures be employed? Are they a help or a hindrance?,"A great deal of international diplomacy has involved attempts to define terrorism so that all countries could take steps to eradicate it. However, these efforts have largely faltered: countries often support or sympathize with dissidents who use violence against repressive governments; governments in developing countries have wanted to avoid anti-colonial struggles being labelled as terrorism; and countries want to retain a degree of flexibility regarding extradition and punishment of political dissidents.",,0.0
1204,google-gemma," In Baxter's view, the first and foremost step toward a solution of our environmental problems is a clear recognition that our objective is not pure air or water but rather",some optimal state of pollution.,,0.0
1205,google-gemma,Suppose consumers expect the price of corn to be lower in the near future while the price of seed corn and fertilizer fall. What will happen to the equilibrium price and the equilibrium quantity?,The equilibrium price will fall while the equilibrium quantity is indeterminate.,,0.9
1206,google-gemma,"What is the function of ""standard-setting in human rights diplomacy?",Standard-setting means putting forward non-binding legal standards,,0.9
1207,google-gemma,Of what is individual freedom to schedule work an example?,Job enrichment,,0.9
1208,google-gemma,"As of 2015, what percentage of the global population over 15 years old was literate?",86%,,0.9
1209,google-gemma,Buyer is purchasing a bicycle based on the salesperson's understanding of buyer's goals and seller's knowledge. What kind of warranty might this be considered?,Warranty of Fitness for Particular Purpose.,,0.9
1210,google-gemma,"In the diamond structure of elemental carbon, the nearest neighbors of each C atom lie at the corners of a",tetrahedron,,0.9
1211,google-gemma,"A defendant has been charged with making a false statement to a federally insured financial institution to secure a loan. At trial, the prosecutor calls the defendant's wife as a willing witness to testify that the defendant told her in confidence that he had misrepresented his assets on the loan application. The defendant objects to his wife's testimony. Should the testimony be admitted?","No, because even though the wife is a willing witness, the defendant has the right to exclude confidential marital communications in federal court.",,0.9
1212,google-gemma,What is the date of the first evidence of the use of metals in South America?,3100 B.P.,,0.9
1213,google-gemma,A chemical agent is found to denature all enzymes in the synaptic cleft. What effect will this agent have on acetylcholine?,Acetylcholine will not be degraded in the synaptic cleft.,,0.9
1214,google-gemma,What is urban yellow fever (YF)?,Part of a cycle of mosquitoes biting humans in cities,,0.7
1215,google-gemma,Scarcity is best defined as,the difference between unlimited wants and limited economic resources.,,0.9
1216,google-gemma,"A farmer has a large field where he grows corn. He hires a crop-duster to spray the field, but the crop- duster mistakenly sprays a strong herbicide, rather than a pesticide, and kills all the corn plants in the field. Several days later, a construction company building a house near the farmer's field negligently hits a gas line and starts a fire that burns everything in the area, including the farmer's field. If the farmer brings negligence claims against the crop-duster and the construction company in order to recover damages for the destruction of his corn crop, the most likely result is","s corn crop.""
 ""only the crop-duster is liable, because its negligence occurred before the construction company",,0.2
